time	umirror	cfmb2	cmfb1	innegative	inpositive	out1neg	out1pos	vbias	vdd	vom	vop	n001	n002	n003	n004	n005	n006	n007	n008	n009	ig7	ig9
2.793666877938398e-006	1.231968e+000	8.060511e-001	5.874198e-001	4.910891e-001	1.291089e+000	5.737074e-001	1.785043e+000	9.000000e-001	1.800000e+000	1.440626e-001	1.651799e+000	1.787398e+000	1.222301e+000	5.877862e-001	1.783328e+000	3.140941e-001	8.977306e-001	1.190277e+000	6.300000e-001	6.886429e-001	-1.582209e-008	4.905365e-009
2.798146729995711e-006	1.231998e+000	8.078328e-001	5.778432e-001	4.910891e-001	1.291089e+000	5.693364e-001	1.786183e+000	9.000000e-001	1.800000e+000	1.430304e-001	1.653232e+000	1.788328e+000	1.230816e+000	5.811395e-001	1.783712e+000	3.234522e-001	8.979666e-001	1.188239e+000	6.300000e-001	6.921064e-001	-1.170995e-008	5.623161e-009
2.802927048230806e-006	1.232017e+000	8.094739e-001	5.670199e-001	4.910891e-001	1.291089e+000	5.660061e-001	1.787560e+000	9.000000e-001	1.800000e+000	1.420038e-001	1.654554e+000	1.789449e+000	1.240505e+000	5.753138e-001	1.784564e+000	3.340074e-001	8.981525e-001	1.186659e+000	6.300000e-001	6.947048e-001	-7.697457e-009	5.896498e-009
2.808090970761434e-006	1.232028e+000	8.109772e-001	5.549494e-001	4.910891e-001	1.291089e+000	5.636382e-001	1.789137e+000	9.000000e-001	1.800000e+000	1.409881e-001	1.655779e+000	1.790732e+000	1.251365e+000	5.702735e-001	1.785841e+000	3.457670e-001	8.982983e-001	1.185514e+000	6.300000e-001	6.965247e-001	-3.769400e-009	5.796540e-009
2.808723520791763e-006	1.232028e+000	8.111359e-001	5.534587e-001	4.910891e-001	1.291089e+000	5.634515e-001	1.789332e+000	9.000000e-001	1.800000e+000	1.408739e-001	1.655910e+000	1.790890e+000	1.252710e+000	5.697691e-001	1.786021e+000	3.472191e-001	8.983120e-001	1.185423e+000	6.300000e-001	6.966664e-001	-3.324992e-009	5.756355e-009
2.808881658299346e-006	1.232028e+000	8.111721e-001	5.530856e-001	4.910891e-001	1.291089e+000	5.634184e-001	1.789381e+000	9.000000e-001	1.800000e+000	1.408468e-001	1.655941e+000	1.790930e+000	1.253047e+000	5.696585e-001	1.786069e+000	3.475826e-001	8.983150e-001	1.185406e+000	6.300000e-001	6.966913e-001	-3.227471e-009	5.735739e-009
2.809197933314511e-006	1.232028e+000	8.112432e-001	5.523400e-001	4.910891e-001	1.291089e+000	5.633565e-001	1.789477e+000	9.000000e-001	1.800000e+000	1.407934e-001	1.656001e+000	1.791008e+000	1.253721e+000	5.694429e-001	1.786165e+000	3.483090e-001	8.983206e-001	1.185375e+000	6.300000e-001	6.967378e-001	-3.041998e-009	5.690544e-009
2.809830483344840e-006	1.232028e+000	8.113803e-001	5.508516e-001	4.910891e-001	1.291089e+000	5.632495e-001	1.789669e+000	9.000000e-001	1.800000e+000	1.406888e-001	1.656117e+000	1.791164e+000	1.255067e+000	5.690331e-001	1.786360e+000	3.497588e-001	8.983313e-001	1.185322e+000	6.300000e-001	6.968182e-001	-2.656354e-009	5.622330e-009
2.811095583405500e-006	1.232027e+000	8.116345e-001	5.478926e-001	4.910891e-001	1.291089e+000	5.631023e-001	1.790045e+000	9.000000e-001	1.800000e+000	1.404896e-001	1.656335e+000	1.791469e+000	1.257746e+000	5.682982e-001	1.786755e+000	3.526414e-001	8.983502e-001	1.185247e+000	6.300000e-001	6.969278e-001	-1.915674e-009	5.478508e-009
2.813625783526818e-006	1.232024e+000	8.120674e-001	5.420756e-001	4.910891e-001	1.291089e+000	5.630451e-001	1.790763e+000	9.000000e-001	1.800000e+000	1.401305e-001	1.656713e+000	1.792050e+000	1.263022e+000	5.671432e-001	1.787557e+000	3.583091e-001	8.983781e-001	1.185211e+000	6.300000e-001	6.969648e-001	-5.947711e-010	5.145779e-009
2.818686183769456e-006	1.232013e+000	8.126783e-001	5.310209e-001	4.910891e-001	1.291089e+000	5.636612e-001	1.792032e+000	9.000000e-001	1.800000e+000	1.395583e-001	1.657259e+000	1.793075e+000	1.273069e+000	5.658895e-001	1.789114e+000	3.690831e-001	8.983985e-001	1.185489e+000	6.300000e-001	6.964742e-001	1.460368e-009	4.400372e-009
2.828806984254730e-006	1.231988e+000	8.133020e-001	5.111105e-001	4.910891e-001	1.291089e+000	5.664617e-001	1.794036e+000	9.000000e-001	1.800000e+000	1.387943e-001	1.657792e+000	1.794690e+000	1.291152e+000	5.658844e-001	1.791874e+000	3.884763e-001	8.983395e-001	1.186777e+000	6.300000e-001	6.942567e-001	4.153369e-009	2.930193e-009
2.839645692552972e-006	1.231961e+000	8.134870e-001	4.923846e-001	4.910891e-001	1.291089e+000	5.706523e-001	1.795642e+000	9.000000e-001	1.800000e+000	1.383159e-001	1.657847e+000	1.795982e+000	1.308054e+000	5.679542e-001	1.794338e+000	4.066718e-001	8.981770e-001	1.188695e+000	6.300000e-001	6.909155e-001	5.942620e-009	1.576907e-009
2.841100114110515e-006	1.231959e+000	8.134711e-001	4.902384e-001	4.910891e-001	1.291089e+000	5.713143e-001	1.795798e+000	9.000000e-001	1.800000e+000	1.382850e-001	1.657801e+000	1.796107e+000	1.309946e+000	5.684210e-001	1.794598e+000	4.087391e-001	8.981434e-001	1.188995e+000	6.300000e-001	6.903817e-001	6.088820e-009	1.429569e-009
2.844008957225602e-006	1.231954e+000	8.134003e-001	4.865842e-001	4.910891e-001	1.291089e+000	5.727366e-001	1.796028e+000	9.000000e-001	1.800000e+000	1.382620e-001	1.657637e+000	1.796292e+000	1.312977e+000	5.695652e-001	1.795007e+000	4.121883e-001	8.980576e-001	1.189631e+000	6.300000e-001	6.892227e-001	6.266401e-009	1.191787e-009
2.849826643455774e-006	1.231946e+000	8.132243e-001	4.807042e-001	4.910891e-001	1.291089e+000	5.756983e-001	1.796388e+000	9.000000e-001	1.800000e+000	1.382607e-001	1.657213e+000	1.796580e+000	1.317179e+000	5.720890e-001	1.795652e+000	4.171039e-001	8.978535e-001	1.190936e+000	6.300000e-001	6.867787e-001	6.598968e-009	8.551517e-010
2.861462015916120e-006	1.231939e+000	8.127464e-001	4.756255e-001	4.910891e-001	1.291089e+000	5.823372e-001	1.796925e+000	9.000000e-001	1.800000e+000	1.383903e-001	1.656044e+000	1.797010e+000	1.320833e+000	5.779898e-001	1.796532e+000	4.209954e-001	8.973340e-001	1.193765e+000	6.300000e-001	6.811498e-001	7.507924e-009	5.354818e-010
2.884732760836811e-006	1.231930e+000	8.110263e-001	4.860646e-001	4.910891e-001	1.291089e+000	5.968342e-001	1.797562e+000	9.000000e-001	1.800000e+000	1.391446e-001	1.653027e+000	1.797520e+000	1.314447e+000	5.915676e-001	1.797630e+000	4.120761e-001	8.961589e-001	1.199690e+000	6.300000e-001	6.684493e-001	8.290735e-009	-1.017963e-010
2.909106453436401e-006	1.231890e+000	8.078778e-001	5.177415e-001	4.910891e-001	1.291089e+000	6.095671e-001	1.797114e+000	9.000000e-001	1.800000e+000	1.407466e-001	1.649700e+000	1.797164e+000	1.288010e+000	6.055057e-001	1.797976e+000	3.811299e-001	8.951987e-001	1.204762e+000	6.300000e-001	6.570392e-001	3.942390e-009	-1.879477e-009
2.923486501181659e-006	1.231850e+000	8.055934e-001	5.424689e-001	4.910891e-001	1.291089e+000	6.120334e-001	1.795670e+000	9.000000e-001	1.800000e+000	1.420771e-001	1.648307e+000	1.796011e+000	1.265281e+000	6.109527e-001	1.797221e+000	3.565486e-001	8.950984e-001	1.205816e+000	6.300000e-001	6.548973e-001	-2.454519e-009	-3.139661e-009
2.931582013775922e-006	1.231835e+000	8.046531e-001	5.549005e-001	4.910891e-001	1.291089e+000	6.096604e-001	1.794297e+000	9.000000e-001	1.800000e+000	1.427659e-001	1.648181e+000	1.794910e+000	1.253594e+000	6.111476e-001	1.796077e+000	3.445295e-001	8.953500e-001	1.204992e+000	6.300000e-001	6.571798e-001	-6.508805e-009	-3.283043e-009
2.939538377363744e-006	1.231833e+000	8.042784e-001	5.640697e-001	4.910891e-001	1.291089e+000	6.049727e-001	1.792797e+000	9.000000e-001	1.800000e+000	1.432258e-001	1.648599e+000	1.793705e+000	1.244829e+000	6.090137e-001	1.794511e+000	3.357948e-001	8.957711e-001	1.203274e+000	6.300000e-001	6.615821e-001	-9.830278e-009	-2.892478e-009
2.940743838249361e-006	1.231835e+000	8.042898e-001	5.650563e-001	4.910891e-001	1.291089e+000	6.040977e-001	1.792585e+000	9.000000e-001	1.800000e+000	1.432619e-001	1.648712e+000	1.793534e+000	1.243886e+000	6.084719e-001	1.794254e+000	3.348723e-001	8.958442e-001	1.202945e+000	6.300000e-001	6.623922e-001	-1.011198e-008	-2.722505e-009
2.943154760020595e-006	1.231840e+000	8.043951e-001	5.665155e-001	4.910891e-001	1.291089e+000	6.021913e-001	1.792194e+000	9.000000e-001	1.800000e+000	1.432898e-001	1.648991e+000	1.793218e+000	1.242499e+000	6.071440e-001	1.793729e+000	3.335341e-001	8.959963e-001	1.202213e+000	6.300000e-001	6.641398e-001	-1.037980e-008	-2.285346e-009
2.943757490463404e-006	1.231842e+000	8.044294e-001	5.668241e-001	4.910891e-001	1.291089e+000	6.017070e-001	1.792102e+000	9.000000e-001	1.800000e+000	1.432922e-001	1.649065e+000	1.793144e+000	1.242191e+000	6.067910e-001	1.793600e+000	3.332520e-001	8.960344e-001	1.202026e+000	6.300000e-001	6.645813e-001	-1.046076e-008	-2.196806e-009
2.944962951349021e-006	1.231845e+000	8.045171e-001	5.673022e-001	4.910891e-001	1.291089e+000	6.007232e-001	1.791933e+000	9.000000e-001	1.800000e+000	1.432858e-001	1.649223e+000	1.793007e+000	1.241700e+000	6.060373e-001	1.793349e+000	3.328226e-001	8.961104e-001	1.201642e+000	6.300000e-001	6.654728e-001	-1.057754e-008	-2.008833e-009
2.947373873120255e-006	1.231852e+000	8.047376e-001	5.678945e-001	4.910891e-001	1.291089e+000	5.987487e-001	1.791639e+000	9.000000e-001	1.800000e+000	1.432439e-001	1.649559e+000	1.792769e+000	1.241059e+000	6.044338e-001	1.792874e+000	3.323155e-001	8.962587e-001	1.200862e+000	6.300000e-001	6.672481e-001	-1.065055e-008	-1.613980e-009
2.952195716662722e-006	1.231868e+000	8.052683e-001	5.683021e-001	4.910891e-001	1.291089e+000	5.948173e-001	1.791154e+000	9.000000e-001	1.800000e+000	1.430994e-001	1.650268e+000	1.792376e+000	1.240495e+000	6.010474e-001	1.791996e+000	3.320503e-001	8.965457e-001	1.199289e+000	6.300000e-001	6.707528e-001	-1.048239e-008	-8.058322e-010
2.953243814341144e-006	1.231872e+000	8.054020e-001	5.682123e-001	4.910891e-001	1.291089e+000	5.939796e-001	1.791074e+000	9.000000e-001	1.800000e+000	1.430546e-001	1.650428e+000	1.792311e+000	1.240537e+000	6.002810e-001	1.791825e+000	3.321641e-001	8.966051e-001	1.198949e+000	6.300000e-001	6.714928e-001	-1.037717e-008	-6.297611e-010
2.955340009697987e-006	1.231879e+000	8.057011e-001	5.676618e-001	4.910891e-001	1.291089e+000	5.923690e-001	1.790972e+000	9.000000e-001	1.800000e+000	1.429393e-001	1.650757e+000	1.792228e+000	1.240964e+000	5.987123e-001	1.791536e+000	3.327478e-001	8.967161e-001	1.198286e+000	6.300000e-001	6.729006e-001	-1.003204e-008	-2.876554e-010
2.959532400411674e-006	1.231894e+000	8.063344e-001	5.658440e-001	4.910891e-001	1.291089e+000	5.893970e-001	1.790894e+000	9.000000e-001	1.800000e+000	1.426673e-001	1.651410e+000	1.792165e+000	1.242485e+000	5.956230e-001	1.791096e+000	3.346001e-001	8.969164e-001	1.197044e+000	6.300000e-001	6.754709e-001	-9.120922e-009	3.324527e-010
2.966355672184186e-006	1.231918e+000	8.074001e-001	5.617670e-001	4.910891e-001	1.291089e+000	5.850351e-001	1.790973e+000	9.000000e-001	1.800000e+000	1.421674e-001	1.652448e+000	1.792227e+000	1.246005e+000	5.907561e-001	1.790618e+000	3.386826e-001	8.972048e-001	1.195192e+000	6.300000e-001	6.792011e-001	-7.321957e-009	1.213730e-009
2.967534303355055e-006	1.231921e+000	8.075842e-001	5.608927e-001	4.910891e-001	1.291089e+000	5.843778e-001	1.791019e+000	9.000000e-001	1.800000e+000	1.420743e-001	1.652620e+000	1.792264e+000	1.246773e+000	5.899644e-001	1.790578e+000	3.395500e-001	8.972478e-001	1.194909e+000	6.300000e-001	6.797575e-001	-6.973556e-009	1.337815e-009
2.969891565696793e-006	1.231928e+000	8.079410e-001	5.588670e-001	4.910891e-001	1.291089e+000	5.832692e-001	1.791168e+000	9.000000e-001	1.800000e+000	1.418814e-001	1.652943e+000	1.792384e+000	1.248570e+000	5.885121e-001	1.790579e+000	3.415482e-001	8.973207e-001	1.194426e+000	6.300000e-001	6.806863e-001	-6.229780e-009	1.529001e-009
2.974606090380269e-006	1.231937e+000	8.085890e-001	5.544682e-001	4.910891e-001	1.291089e+000	5.815461e-001	1.791546e+000	9.000000e-001	1.800000e+000	1.415080e-001	1.653519e+000	1.792688e+000	1.252503e+000	5.860147e-001	1.790731e+000	3.458724e-001	8.974385e-001	1.193666e+000	6.300000e-001	6.821188e-001	-4.744789e-009	1.788762e-009
2.983931764168156e-006	1.231949e+000	8.096225e-001	5.452752e-001	4.910891e-001	1.291089e+000	5.795972e-001	1.792441e+000	9.000000e-001	1.800000e+000	1.408488e-001	1.654422e+000	1.793410e+000	1.260800e+000	5.824212e-001	1.791384e+000	3.548790e-001	8.975925e-001	1.192789e+000	6.300000e-001	6.837188e-001	-2.014943e-009	1.958096e-009
2.994826556919391e-006	1.231953e+000	8.104010e-001	5.349280e-001	4.910891e-001	1.291089e+000	5.793315e-001	1.793531e+000	9.000000e-001	1.800000e+000	1.402631e-001	1.655084e+000	1.794288e+000	1.270236e+000	5.803222e-001	1.792457e+000	3.649887e-001	8.976637e-001	1.192645e+000	6.300000e-001	6.839108e-001	6.248232e-010	1.777710e-009
3.007333483026471e-006	1.231948e+000	8.107233e-001	5.252048e-001	4.910891e-001	1.291089e+000	5.812331e-001	1.794637e+000	9.000000e-001	1.800000e+000	1.398859e-001	1.655313e+000	1.795177e+000	1.279229e+000	5.804980e-001	1.793782e+000	3.744607e-001	8.976178e-001	1.193443e+000	6.300000e-001	6.822892e-001	2.782923e-009	1.302468e-009
3.021008056448477e-006	1.231939e+000	8.105004e-001	5.190281e-001	4.910891e-001	1.291089e+000	5.850312e-001	1.795506e+000	9.000000e-001	1.800000e+000	1.398203e-001	1.655012e+000	1.795875e+000	1.285108e+000	5.830312e-001	1.794998e+000	3.804352e-001	8.974499e-001	1.195045e+000	6.300000e-001	6.790473e-001	4.098264e-009	7.170463e-010
3.037587275708874e-006	1.231926e+000	8.096899e-001	5.187118e-001	4.910891e-001	1.291089e+000	5.903991e-001	1.796013e+000	9.000000e-001	1.800000e+000	1.401167e-001	1.654151e+000	1.796282e+000	1.285705e+000	5.877770e-001	1.795915e+000	3.806374e-001	8.971640e-001	1.197283e+000	6.300000e-001	6.744115e-001	4.270449e-009	5.380849e-011
3.057937613758583e-006	1.231907e+000	8.083595e-001	5.261745e-001	4.910891e-001	1.291089e+000	5.959764e-001	1.795925e+000	9.000000e-001	1.800000e+000	1.407800e-001	1.652870e+000	1.796213e+000	1.279124e+000	5.937592e-001	1.796257e+000	3.732084e-001	8.968304e-001	1.199584e+000	6.300000e-001	6.695442e-001	2.653701e-009	-6.777680e-010
3.072343389004316e-006	1.231895e+000	8.074821e-001	5.344856e-001	4.910891e-001	1.291089e+000	5.979162e-001	1.795397e+000	9.000000e-001	1.800000e+000	1.413004e-001	1.652129e+000	1.795790e+000	1.271548e+000	5.967429e-001	1.795943e+000	3.650326e-001	8.966960e-001	1.200396e+000	6.300000e-001	6.678578e-001	5.066991e-010	-1.031962e-009
3.084948261300661e-006	1.231889e+000	8.070276e-001	5.415818e-001	4.910891e-001	1.291089e+000	5.973905e-001	1.794683e+000	9.000000e-001	1.800000e+000	1.416486e-001	1.651841e+000	1.795218e+000	1.264976e+000	5.974814e-001	1.795276e+000	3.581126e-001	8.967084e-001	1.200214e+000	6.300000e-001	6.683561e-001	-1.508067e-009	-1.045302e-009
3.098134698062278e-006	1.231891e+000	8.070289e-001	5.462383e-001	4.910891e-001	1.291089e+000	5.950513e-001	1.793981e+000	9.000000e-001	1.800000e+000	1.417778e-001	1.651979e+000	1.794654e+000	1.260578e+000	5.962638e-001	1.794440e+000	3.536265e-001	8.968331e-001	1.199290e+000	6.300000e-001	6.704493e-001	-2.834573e-009	-7.179533e-010
3.114485393220970e-006	1.231903e+000	8.075452e-001	5.473922e-001	4.910891e-001	1.291089e+000	5.912761e-001	1.793484e+000	9.000000e-001	1.800000e+000	1.416267e-001	1.652552e+000	1.794253e+000	1.259341e+000	5.931318e-001	1.793621e+000	3.525928e-001	8.970470e-001	1.197753e+000	6.300000e-001	6.737693e-001	-3.035992e-009	-9.306039e-011
3.130560970311453e-006	1.231916e+000	8.082790e-001	5.444465e-001	4.910891e-001	1.291089e+000	5.882092e-001	1.793496e+000	9.000000e-001	1.800000e+000	1.412765e-001	1.653238e+000	1.794263e+000	1.261898e+000	5.898458e-001	1.793323e+000	3.555379e-001	8.972287e-001	1.196473e+000	6.300000e-001	6.764240e-001	-2.051445e-009	4.160177e-010
3.148248713900914e-006	1.231927e+000	8.090649e-001	5.386124e-001	4.910891e-001	1.291089e+000	5.861701e-001	1.793917e+000	9.000000e-001	1.800000e+000	1.408219e-001	1.653914e+000	1.794600e+000	1.267149e+000	5.869480e-001	1.793516e+000	3.612756e-001	8.973606e-001	1.195599e+000	6.300000e-001	6.781593e-001	-3.215757e-010	7.259573e-010
3.150283923390904e-006	1.231928e+000	8.091341e-001	5.378569e-001	4.910891e-001	1.291089e+000	5.860925e-001	1.793988e+000	9.000000e-001	1.800000e+000	1.407752e-001	1.653970e+000	1.794657e+000	1.267838e+000	5.867443e-001	1.793576e+000	3.620148e-001	8.973676e-001	1.195564e+000	6.300000e-001	6.782233e-001	-1.188454e-010	7.289319e-010
3.154354342370882e-006	1.231928e+000	8.092261e-001	5.363846e-001	4.910891e-001	1.291089e+000	5.861821e-001	1.794144e+000	9.000000e-001	1.800000e+000	1.407006e-001	1.654038e+000	1.794783e+000	1.269192e+000	5.865723e-001	1.793738e+000	3.634511e-001	8.973686e-001	1.195597e+000	6.300000e-001	6.781418e-001	2.503871e-010	6.924210e-010
3.162495180330840e-006	1.231929e+000	8.093563e-001	5.336652e-001	4.910891e-001	1.291089e+000	5.865757e-001	1.794449e+000	9.000000e-001	1.800000e+000	1.405784e-001	1.654124e+000	1.795028e+000	1.271706e+000	5.864684e-001	1.794074e+000	3.660996e-001	8.973585e-001	1.195755e+000	6.300000e-001	6.777959e-001	9.355272e-010	6.086328e-010
3.164530389820829e-006	1.231928e+000	8.093733e-001	5.330676e-001	4.910891e-001	1.291089e+000	5.867311e-001	1.794521e+000	9.000000e-001	1.800000e+000	1.405561e-001	1.654131e+000	1.795086e+000	1.272263e+000	5.865092e-001	1.794159e+000	3.666804e-001	8.973526e-001	1.195819e+000	6.300000e-001	6.776608e-001	1.082425e-009	5.801201e-010
3.168600808800808e-006	1.231928e+000	8.093734e-001	5.320972e-001	4.910891e-001	1.291089e+000	5.871508e-001	1.794652e+000	9.000000e-001	1.800000e+000	1.405305e-001	1.654115e+000	1.795191e+000	1.273175e+000	5.867282e-001	1.794325e+000	3.676202e-001	8.973341e-001	1.195992e+000	6.300000e-001	6.772971e-001	1.314388e-009	5.100528e-010
3.176741646760765e-006	1.231925e+000	8.093004e-001	5.308673e-001	4.910891e-001	1.291089e+000	5.881447e-001	1.794859e+000	9.000000e-001	1.800000e+000	1.405252e-001	1.654017e+000	1.795357e+000	1.274356e+000	5.874197e-001	1.794615e+000	3.688017e-001	8.972854e-001	1.196404e+000	6.300000e-001	6.764358e-001	1.606943e-009	3.594091e-010
3.193023322680680e-006	1.231920e+000	8.089928e-001	5.308194e-001	4.910891e-001	1.291089e+000	5.901145e-001	1.795048e+000	9.000000e-001	1.800000e+000	1.406364e-001	1.653695e+000	1.795509e+000	1.274501e+000	5.891671e-001	1.794970e+000	3.688061e-001	8.971785e-001	1.197220e+000	6.300000e-001	6.747268e-001	1.601514e-009	7.577818e-011
3.223855990837289e-006	1.231909e+000	8.082979e-001	5.348920e-001	4.910891e-001	1.291089e+000	5.927028e-001	1.794916e+000	9.000000e-001	1.800000e+000	1.409948e-001	1.653049e+000	1.795404e+000	1.270885e+000	5.921290e-001	1.795074e+000	3.647673e-001	8.970211e-001	1.198299e+000	6.300000e-001	6.724835e-001	5.156212e-010	-3.054740e-010
3.243642428396467e-006	1.231904e+000	8.079470e-001	5.387511e-001	4.910891e-001	1.291089e+000	5.931591e-001	1.794593e+000	9.000000e-001	1.800000e+000	1.412234e-001	1.652764e+000	1.795145e+000	1.267357e+000	5.931811e-001	1.794819e+000	3.609856e-001	8.969818e-001	1.198501e+000	6.300000e-001	6.720996e-001	-5.429932e-010	-3.911046e-010
3.248233909790782e-006	1.231904e+000	8.079171e-001	5.395566e-001	4.910891e-001	1.291089e+000	5.929719e-001	1.794496e+000	9.000000e-001	1.800000e+000	1.412558e-001	1.652750e+000	1.795067e+000	1.266607e+000	5.931547e-001	1.794713e+000	3.602031e-001	8.969893e-001	1.198427e+000	6.300000e-001	6.722672e-001	-7.628833e-010	-3.650013e-010
3.257416872579411e-006	1.231906e+000	8.079610e-001	5.404711e-001	4.910891e-001	1.291089e+000	5.922694e-001	1.794336e+000	9.000000e-001	1.800000e+000	1.412649e-001	1.652816e+000	1.794938e+000	1.265733e+000	5.926943e-001	1.794501e+000	3.593262e-001	8.970253e-001	1.198143e+000	6.300000e-001	6.728861e-001	-1.000353e-009	-2.550185e-010
3.275782798156668e-006	1.231910e+000	8.081838e-001	5.406825e-001	4.910891e-001	1.291089e+000	5.907966e-001	1.794171e+000	9.000000e-001	1.800000e+000	1.411899e-001	1.653049e+000	1.794805e+000	1.265468e+000	5.914238e-001	1.794209e+000	3.591534e-001	8.971059e-001	1.197538e+000	6.300000e-001	6.741725e-001	-1.021172e-009	-2.285125e-011
3.296354544990855e-006	1.231915e+000	8.084815e-001	5.391712e-001	4.910891e-001	1.291089e+000	5.896633e-001	1.794213e+000	9.000000e-001	1.800000e+000	1.410397e-001	1.653321e+000	1.794839e+000	1.266801e+000	5.901500e-001	1.794141e+000	3.606547e-001	8.971733e-001	1.197064e+000	6.300000e-001	6.751532e-001	-5.740672e-010	1.539138e-010
3.325033319097704e-006	1.231918e+000	8.087357e-001	5.362611e-001	4.910891e-001	1.291089e+000	5.894346e-001	1.794479e+000	9.000000e-001	1.800000e+000	1.408670e-001	1.653521e+000	1.795053e+000	1.269463e+000	5.894426e-001	1.794370e+000	3.635019e-001	8.971961e-001	1.196960e+000	6.300000e-001	6.753412e-001	2.207526e-010	1.836895e-010
3.352346113304987e-006	1.231916e+000	8.087016e-001	5.349451e-001	4.910891e-001	1.291089e+000	5.902585e-001	1.794688e+000	9.000000e-001	1.800000e+000	1.408433e-001	1.653458e+000	1.795220e+000	1.270713e+000	5.899506e-001	1.794643e+000	3.647692e-001	8.971556e-001	1.197296e+000	6.300000e-001	6.746204e-001	5.598997e-010	5.641873e-011
3.381426680125822e-006	1.231913e+000	8.084962e-001	5.357782e-001	4.910891e-001	1.291089e+000	5.911704e-001	1.794695e+000	9.000000e-001	1.800000e+000	1.409401e-001	1.653261e+000	1.795226e+000	1.269993e+000	5.909021e-001	1.794733e+000	3.639349e-001	8.971025e-001	1.197676e+000	6.300000e-001	6.738299e-001	3.213986e-010	-8.109658e-011
3.417423790908349e-006	1.231911e+000	8.083383e-001	5.377532e-001	4.910891e-001	1.291089e+000	5.912615e-001	1.794512e+000	9.000000e-001	1.800000e+000	1.410504e-001	1.653137e+000	1.795079e+000	1.268182e+000	5.913190e-001	1.794570e+000	3.620032e-001	8.970902e-001	1.197720e+000	6.300000e-001	6.737580e-001	-2.137444e-010	-9.564376e-011
3.447756275473872e-006	1.231912e+000	8.083971e-001	5.382379e-001	4.910891e-001	1.291089e+000	5.906762e-001	1.794408e+000	9.000000e-001	1.800000e+000	1.410419e-001	1.653207e+000	1.794996e+000	1.267708e+000	5.908815e-001	1.794420e+000	3.615428e-001	8.971206e-001	1.197480e+000	6.300000e-001	6.742697e-001	-3.327689e-010	-6.135610e-012
3.484421761226142e-006	1.231916e+000	8.085950e-001	5.371117e-001	4.910891e-001	1.291089e+000	5.899658e-001	1.794451e+000	9.000000e-001	1.800000e+000	1.409392e-001	1.653388e+000	1.795030e+000	1.268708e+000	5.900548e-001	1.794393e+000	3.626587e-001	8.971637e-001	1.197183e+000	6.300000e-001	6.748840e-001	-1.091344e-011	1.021478e-010
3.490525276851142e-006	1.231916e+000	8.086183e-001	5.368258e-001	4.910891e-001	1.291089e+000	5.899520e-001	1.794478e+000	9.000000e-001	1.800000e+000	1.409230e-001	1.653406e+000	1.795052e+000	1.268970e+000	5.899935e-001	1.794417e+000	3.629384e-001	8.971655e-001	1.197176e+000	6.300000e-001	6.748949e-001	6.678286e-011	1.040117e-010
3.502732308101142e-006	1.231916e+000	8.086241e-001	5.363800e-001	4.910891e-001	1.291089e+000	5.901196e-001	1.794538e+000	9.000000e-001	1.800000e+000	1.409087e-001	1.653403e+000	1.795099e+000	1.269387e+000	5.900667e-001	1.794489e+000	3.633701e-001	8.971580e-001	1.197244e+000	6.300000e-001	6.747476e-001	1.834846e-010	7.814853e-011
3.527146370601142e-006	1.231915e+000	8.085752e-001	5.362138e-001	4.910891e-001	1.291089e+000	5.905019e-001	1.794590e+000	9.000000e-001	1.800000e+000	1.409220e-001	1.653349e+000	1.795142e+000	1.269559e+000	5.903785e-001	1.794574e+000	3.635240e-001	8.971376e-001	1.197402e+000	6.300000e-001	6.744144e-001	2.207855e-010	1.974316e-011
3.575974495601142e-006	1.231913e+000	8.084641e-001	5.369563e-001	4.910891e-001	1.291089e+000	5.908604e-001	1.794553e+000	9.000000e-001	1.800000e+000	1.409823e-001	1.653249e+000	1.795112e+000	1.268894e+000	5.908237e-001	1.794572e+000	3.627906e-001	8.971152e-001	1.197552e+000	6.300000e-001	6.741055e-001	1.387719e-011	-3.456405e-011
3.624802620601142e-006	1.231913e+000	8.084601e-001	5.374156e-001	4.910891e-001	1.291089e+000	5.906791e-001	1.794490e+000	9.000000e-001	1.800000e+000	1.409959e-001	1.653253e+000	1.795062e+000	1.268463e+000	5.907409e-001	1.794497e+000	3.623458e-001	8.971234e-001	1.197479e+000	6.300000e-001	6.742655e-001	-1.067187e-010	-6.839114e-012
3.673630745601143e-006	1.231914e+000	8.085198e-001	5.370615e-001	4.910891e-001	1.291089e+000	5.904707e-001	1.794505e+000	9.000000e-001	1.800000e+000	1.409646e-001	1.653307e+000	1.795074e+000	1.268779e+000	5.904949e-001	1.794491e+000	3.626965e-001	8.971360e-001	1.197392e+000	6.300000e-001	6.744455e-001	-6.553855e-012	2.487519e-011
3.722458870601143e-006	1.231914e+000	8.085212e-001	5.367474e-001	4.910891e-001	1.291089e+000	5.906059e-001	1.794549e+000	9.000000e-001	1.800000e+000	1.409556e-001	1.653302e+000	1.795109e+000	1.269074e+000	5.905612e-001	1.794545e+000	3.630002e-001	8.971297e-001	1.197447e+000	6.300000e-001	6.743264e-001	7.600084e-011	4.098548e-012
3.771286995601143e-006	1.231913e+000	8.084788e-001	5.370095e-001	4.910891e-001	1.291089e+000	5.907496e-001	1.794537e+000	9.000000e-001	1.800000e+000	1.409781e-001	1.653264e+000	1.795099e+000	1.268840e+000	5.907338e-001	1.794547e+000	3.627409e-001	8.971209e-001	1.197507e+000	6.300000e-001	6.742022e-001	2.264485e-012	-1.778714e-011
